Date,Open,High,Low,Close          Close price adjusted for splits.,Adj Close,Volume
"Oct 21, 2011",159.99,160.45,158.94,159.52,159.52,"13,334,500"
"Oct 20, 2011",157.62,158.42,156.05,157.77,157.77,"17,367,500"
"Oct 19, 2011",161.09,161.43,159.55,159.87,159.87,"8,528,700"
"Oct 18, 2011",159.96,162.03,158.3,161.84,161.84,"15,390,800"
"Oct 17, 2011",164,164.16,161.95,162.62,162.62,"8,765,700"
"Oct 14, 2011",163.33,163.82,162.25,163.4,163.4,"9,737,900"
"Oct 13, 2011",162.3,162.48,160.82,162.3,162.3,"8,327,900"
"Oct 12, 2011",163.7,164,162.5,163.26,163.26,"10,867,900"
"Oct 11, 2011",162.21,162.51,161.21,162.1,162.1,"8,256,900"
"Oct 10, 2011",162.05,163.32,161.14,163.27,163.27,"8,984,500"
"Oct 7, 2011",161.02,161.58,158.23,159.18,159.18,"12,977,400"
"Oct 6, 2011",160.02,161.11,158.77,160.49,160.49,"12,389,500"
"Oct 5, 2011",158.01,160.32,156.44,159.46,159.46,"15,132,300"
"Oct 4, 2011",160.95,161.03,155.27,157.64,157.64,"24,000,000"
"Oct 3, 2011",161.09,161.56,159.93,160.96,160.96,"14,200,400"
"Sep 30, 2011",157.3,160,156.33,158.06,158.06,"16,770,300"
"Sep 29, 2011",158.12,158.2,156.14,157.7,157.7,"17,340,800"
"Sep 28, 2011",160.73,161.29,155.56,156.22,156.22,"21,776,000"
"Sep 27, 2011",161.61,162.29,159.91,160.63,160.63,"25,124,200"
"Sep 26, 2011",157.12,158.8,154.19,157.58,157.58,"42,373,800"
"Sep 23, 2011",164.51,165.72,158.55,159.8,159.8,"52,981,400"
"Sep 22, 2011",169.3,170.32,167.48,169.05,169.05,"32,476,300"
"Sep 21, 2011",174.79,176.73,173.14,173.59,173.59,"16,431,300"
"Sep 20, 2011",173.18,176.37,172.84,175.78,175.78,"12,667,600"
"Sep 19, 2011",176.83,176.86,172.2,173.31,173.31,"18,301,100"
"Sep 16, 2011",173.72,177.4,173.71,176.03,176.03,"20,693,700"
"Sep 15, 2011",174.61,174.85,172.56,174.4,174.4,"20,897,000"
"Sep 14, 2011",177.55,177.78,176.05,177.21,177.21,"18,122,800"
"Sep 13, 2011",177.52,179.54,176.29,178.54,178.54,"17,246,400"
"Sep 12, 2011",178.73,178.99,175.33,176.67,176.67,"21,812,800"
"Sep 9, 2011",179.76,181.95,179.17,180.7,180.7,"25,429,600"
"Sep 8, 2011",181.39,182.12,179.77,181.81,181.81,"20,741,300"
"Sep 7, 2011",176.19,178.09,174.45,177.08,177.08,"30,760,000"
"Sep 6, 2011",184.58,185.85,181.31,182.9,182.9,"30,254,500"
"Sep 2, 2011",182.82,183.51,182.1,183.24,183.24,"19,911,200"
"Sep 1, 2011",177.44,178.26,176.55,177.87,177.87,"13,895,500"
"Aug 31, 2011",177.73,179.16,176.33,177.72,177.72,"16,054,400"
"Aug 30, 2011",177.7,179.31,176.66,179.1,179.1,"23,441,000"
"Aug 29, 2011",175.95,176.01,172.88,173.89,173.89,"25,265,500"
"Aug 26, 2011",173.57,177.55,171.75,177.47,177.47,"38,673,000"
"Aug 25, 2011",167,172.81,165.88,172.36,172.36,"43,273,700"
"Aug 24, 2011",177.9,178.31,170.31,171.65,171.65,"70,700,300"
"Aug 23, 2011",182.24,183.82,177.5,177.67,177.67,"55,265,400"
"Aug 22, 2011",181.95,184.82,181.6,184.59,184.59,"27,482,600"
"Aug 19, 2011",181.64,181.67,178.91,179.95,179.95,"34,398,100"
"Aug 18, 2011",177.15,178.1,176.41,177.72,177.72,"25,512,800"
"Aug 17, 2011",173.87,174.68,173.25,174.42,174.42,"16,482,000"
"Aug 16, 2011",172.6,174.07,172.5,173.92,173.92,"19,658,000"
"Aug 15, 2011",169.32,171.91,168.95,171.8,171.8,"17,798,000"
"Aug 12, 2011",169.57,170.06,167.77,169.97,169.97,"29,220,000"
"Aug 11, 2011",172.28,172.34,168.65,170.75,170.75,"49,888,300"
"Aug 10, 2011",172.46,175.13,171.62,174.58,174.58,"44,797,200"
"Aug 9, 2011",169.93,173.15,167.48,168.61,168.61,"55,765,800"
"Aug 8, 2011",165.48,167.61,164.76,167.12,167.12,"43,002,400"
"Aug 5, 2011",161.64,162.37,160.48,161.75,161.75,"24,554,700"
"Aug 4, 2011",163.61,163.87,159.68,160.64,160.64,"40,380,300"
"Aug 3, 2011",162.36,162.86,161.34,161.49,161.49,"27,823,700"
"Aug 2, 2011",159.33,161.62,158.97,161.52,161.52,"24,284,500"
"Aug 1, 2011",157.47,158.97,156.78,157.72,157.72,"14,825,700"
"Jul 29, 2011",158.43,159.25,157.68,158.29,158.29,"17,122,800"
"Jul 28, 2011",157.54,157.6,156.11,157.32,157.32,"11,369,100"
"Jul 27, 2011",158.47,158.64,156.69,157.19,157.19,"18,296,600"
"Jul 26, 2011",156.97,157.79,156.6,157.77,157.77,"11,735,500"
"Jul 25, 2011",157.6,157.8,156.72,157.34,157.34,"13,036,200"
"Jul 22, 2011",156,156.56,155.68,156.12,156.12,"11,378,700"
"Jul 21, 2011",155.91,156.04,154.33,154.83,154.83,"18,422,800"
"Jul 20, 2011",154.22,156.02,154.11,156.02,156.02,"14,559,300"
"Jul 19, 2011",156.32,156.32,154.1,154.66,154.66,"22,871,500"
"Jul 18, 2011",155.76,156.58,155.67,156.57,156.57,"17,133,400"
"Jul 15, 2011",154.34,155.29,154.22,155.2,155.2,"18,448,400"
"Jul 14, 2011",154.81,155.24,153.95,154.54,154.54,"17,613,600"
"Jul 13, 2011",153.76,154.71,153.58,154.14,154.14,"26,351,000"
"Jul 12, 2011",151.24,153.32,150.77,152.77,152.77,"24,033,700"
"Jul 11, 2011",151.33,151.69,150.2,151.59,151.59,"20,447,200"
"Jul 8, 2011",150.32,150.5,149.99,150.25,150.25,"13,662,300"
"Jul 7, 2011",148.97,149.35,148.29,149.15,149.15,"9,520,900"
"Jul 6, 2011",148.7,149.44,148.58,148.91,148.91,"14,502,500"
"Jul 5, 2011",146.96,147.82,146.85,147.63,147.63,"11,278,200"
"Jul 1, 2011",144.76,145.07,143.97,144.93,144.93,"16,366,500"
"Jun 30, 2011",147.18,147.41,145.98,146,146,"12,657,100"
"Jun 29, 2011",146.77,147.42,146.44,147.18,147.18,"12,624,600"
"Jun 28, 2011",146.16,146.77,145.67,146.24,146.24,"8,813,800"
"Jun 27, 2011",145.93,146.4,145.2,145.73,145.73,"11,602,500"
"Jun 24, 2011",147.86,148.02,145.97,146.26,146.26,"19,301,400"
"Jun 23, 2011",148.67,148.84,147.26,148.34,148.34,"24,869,600"
"Jun 22, 2011",151.01,151.86,150.56,150.99,150.99,"14,109,700"
"Jun 21, 2011",150.26,150.87,150.18,150.76,150.76,"12,439,200"
"Jun 20, 2011",150.08,150.79,149.58,150.03,150.03,"10,463,400"
"Jun 17, 2011",148.87,150.29,148.83,149.94,149.94,"19,205,100"
"Jun 16, 2011",148.83,149.49,148.22,148.97,148.97,"11,035,000"
"Jun 15, 2011",148.16,149.55,147.92,149.12,149.12,"14,550,700"
"Jun 14, 2011",147.7,148.73,147.48,148.67,148.67,"10,938,500"
"Jun 13, 2011",148.66,149.04,147.19,147.77,147.77,"12,989,300"
"Jun 10, 2011",149.04,149.78,148.69,149.24,149.24,"12,344,900"
"Jun 9, 2011",150.01,151.02,149.75,150.56,150.56,"7,643,200"
"Jun 8, 2011",150.02,150.38,149.3,149.81,149.81,"9,612,500"
"Jun 7, 2011",150.67,150.85,149.68,150.42,150.42,"10,140,500"
"Jun 6, 2011",150.82,151.45,150.21,150.48,150.48,"11,472,600"
"Jun 3, 2011",150.28,150.66,149.62,150.22,150.22,"12,606,400"
"Jun 2, 2011",150.15,150.38,148.07,149.5,149.5,"13,552,700"
"Jun 1, 2011",149.66,151.13,149.43,149.91,149.91,"18,365,400"
"May 31, 2011",149.88,150.16,149.41,149.64,149.64,"10,499,300"
"May 27, 2011",149.02,149.92,148.96,149.7,149.7,"10,186,200"
"May 26, 2011",148.45,148.61,147.59,148.22,148.22,"9,785,500"
"May 25, 2011",148.72,149.37,148.52,148.58,148.58,"10,973,800"
"May 24, 2011",148.48,149.05,148.18,148.59,148.59,"14,948,000"
"May 23, 2011",147.04,147.95,146.97,147.83,147.83,"15,937,600"
"May 20, 2011",145.82,147.78,144.9,147.49,147.49,"23,187,900"
"May 19, 2011",145.12,145.85,144.86,145.65,145.65,"8,098,100"
"May 18, 2011",145.55,146.22,145.14,145.6,145.6,"10,502,900"
"May 17, 2011",144.23,144.78,143.42,144.74,144.74,"17,192,100"
"May 16, 2011",145.88,146.67,145.19,145.37,145.37,"10,066,800"
"May 13, 2011",146.72,147.28,144.49,145.63,145.63,"17,268,700"
"May 12, 2011",145.88,147.12,144.96,146.59,146.59,"18,730,400"
"May 11, 2011",147.24,147.35,145.77,146.54,146.54,"21,378,300"
"May 10, 2011",147.19,148.19,146.93,147.9,147.9,"11,285,200"
"May 9, 2011",146.67,147.58,146.34,147.38,147.38,"13,854,800"
"May 6, 2011",145.24,146.09,144.4,145.3,145.3,"24,182,200"
"May 5, 2011",146.82,147.58,142.55,143.47,143.47,"51,284,000"
"May 4, 2011",149.86,150.34,146.76,147.73,147.73,"35,107,000"
"May 3, 2011",150.43,150.97,148.85,149.88,149.88,"24,215,600"
"May 2, 2011",151.46,153.61,150.36,150.41,150.41,"24,094,100"
"Apr 29, 2011",149.9,153.03,149.75,152.37,152.37,"27,600,000"
"Apr 28, 2011",149.3,150,148.6,149.82,149.82,"20,754,000"
"Apr 27, 2011",147.38,149.21,146.52,149.2,149.2,"21,945,900"
"Apr 26, 2011",146.47,146.62,145.48,146.38,146.38,"16,200,000"
"Apr 25, 2011",147.57,147.58,146.42,146.87,146.87,"15,596,400"
"Apr 21, 2011",146.57,147.06,146.32,146.74,146.74,"10,109,400"
"Apr 20, 2011",146.37,146.84,145.74,146.5,146.5,"13,716,800"
"Apr 19, 2011",145.73,146.24,145.18,145.93,145.93,"10,950,100"
"Apr 18, 2011",145.21,146.07,144.63,145.93,145.93,"17,340,100"
"Apr 15, 2011",143.85,145.12,143.57,145.05,145.05,"19,121,600"
"Apr 14, 2011",142.35,143.83,142.23,143.81,143.81,"14,174,100"
"Apr 13, 2011",142.39,142.53,141.48,141.9,141.9,"13,884,200"
"Apr 12, 2011",142.74,142.82,140.75,141.61,141.61,"14,948,100"
"Apr 11, 2011",143.28,143.49,142.28,142.64,142.64,"10,105,600"
"Apr 8, 2011",143.34,143.84,142.97,143.66,143.66,"13,128,200"
"Apr 7, 2011",142.23,142.89,141.8,142.51,142.51,"9,486,800"
"Apr 6, 2011",142.4,142.62,141.77,142.38,142.38,"10,710,300"
"Apr 5, 2011",139.58,142.09,139.52,142.05,142.05,"18,295,300"
"Apr 4, 2011",140.13,140.26,139.45,139.84,139.84,"9,685,100"
"Apr 1, 2011",138.65,139.55,137.72,139.2,139.2,"15,738,300"
"Mar 31, 2011",140.08,140.4,139.78,139.86,139.86,"15,227,300"
"Mar 30, 2011",139.07,139.18,137.68,138.67,138.67,"10,749,400"
"Mar 29, 2011",138.21,138.82,137.94,138.21,138.21,"6,345,200"
"Mar 28, 2011",137.82,138.83,137.78,138.54,138.54,"7,656,000"
"Mar 25, 2011",140,140.24,138.66,139.26,139.26,"13,191,100"
"Mar 24, 2011",140.27,141.28,138.83,139.22,139.22,"17,016,600"
"Mar 23, 2011",139.61,140.55,139.55,140.34,140.34,"11,541,000"
"Mar 22, 2011",138.88,139.36,138.67,139.05,139.05,"9,553,700"
"Mar 21, 2011",139.5,139.91,138.97,139.14,139.14,"13,742,500"
"Mar 18, 2011",138.14,138.83,137.76,138.37,138.37,"18,602,000"
"Mar 17, 2011",136.56,137.08,136.25,136.97,136.97,"9,117,400"
"Mar 16, 2011",136.52,137.2,135.8,136.24,136.24,"13,392,500"
"Mar 15, 2011",135.35,136.94,135.23,136.27,136.27,"23,465,100"
"Mar 14, 2011",139.33,139.55,138.61,138.86,138.86,"10,239,300"
"Mar 11, 2011",137.29,138.93,137.18,138.22,138.22,"10,416,900"
"Mar 10, 2011",138.5,138.5,136.85,137.77,137.77,"15,559,100"
"Mar 9, 2011",139.92,139.95,138.94,139.41,139.41,"8,736,400"
"Mar 8, 2011",139.65,139.66,138.83,139.36,139.36,"10,730,500"
"Mar 7, 2011",140.29,140.61,139.28,139.72,139.72,"14,068,900"
"Mar 4, 2011",138.63,139.75,138.61,139.35,139.35,"17,454,600"
"Mar 3, 2011",138.81,139.13,137.57,138.09,138.09,"16,485,000"
"Mar 2, 2011",140.24,140.55,139.48,139.92,139.92,"15,719,800"
"Mar 1, 2011",138.57,140.03,138.49,140.03,140.03,"17,438,100"
"Feb 28, 2011",137.65,138.14,137.03,137.66,137.66,"8,847,000"
"Feb 25, 2011",137.22,137.74,136.77,137.38,137.38,"10,351,400"
"Feb 24, 2011",138.04,138.14,135.73,136.48,136.48,"18,781,700"
"Feb 23, 2011",136.97,138.2,136.92,137.51,137.51,"15,685,700"
"Feb 22, 2011",136.92,137.22,136.19,136.29,136.29,"16,676,100"
"Feb 18, 2011",135.17,135.8,134.88,135.41,135.41,"15,890,100"
"Feb 17, 2011",134.74,135.16,134.47,135.04,135.04,"11,322,200"
"Feb 16, 2011",134.23,134.86,133.45,134.1,134.1,"12,822,800"
"Feb 15, 2011",133.86,134.17,133.63,133.97,133.97,"10,111,200"
"Feb 14, 2011",132.95,133.38,132.7,132.95,132.95,"8,694,200"
"Feb 11, 2011",133.01,133.44,132.09,132.32,132.32,"9,888,600"
"Feb 10, 2011",132.11,133.31,132,132.85,132.85,"8,105,200"
"Feb 9, 2011",133.19,133.39,132.49,133.07,133.07,"10,178,400"
"Feb 8, 2011",132.96,133.5,132.8,133.14,133.14,"16,220,900"
"Feb 7, 2011",131.67,131.95,131.23,131.68,131.68,"7,176,300"
"Feb 4, 2011",131.84,132.7,131.23,131.66,131.66,"15,214,300"
"Feb 3, 2011",130.07,132.32,129.28,132.2,132.2,"17,374,700"
"Feb 2, 2011",130.37,130.6,129.45,130.45,130.45,"10,082,000"
"Feb 1, 2011",130.52,131.08,129.33,130.8,130.8,"15,363,700"
"Jan 31, 2011",129.27,130.51,129.25,129.87,129.87,"14,664,100"
"Jan 28, 2011",127.97,131.48,127.95,130.28,130.28,"28,091,500"
"Jan 27, 2011",130.29,130.49,127.8,127.93,127.93,"33,047,000"
"Jan 26, 2011",129.83,131.17,129.28,131.16,131.16,"20,543,000"
"Jan 25, 2011",129.65,130.27,129.07,130.1,130.1,"22,219,700"
"Jan 24, 2011",131.01,131.63,130.14,130.36,130.36,"15,127,200"
"Jan 21, 2011",130.76,131.43,130.53,131.03,131.03,"19,488,400"
"Jan 20, 2011",131.76,132.1,131.04,131.2,131.2,"24,362,900"
"Jan 19, 2011",134.34,134.4,133.4,133.72,133.72,"11,788,100"
"Jan 18, 2011",133.63,134,133.17,133.43,133.43,"11,592,900"
"Jan 14, 2011",133.17,133.6,132.22,132.69,132.69,"21,224,900"
"Jan 13, 2011",135.66,135.68,133.63,134.05,134.05,"14,294,600"
"Jan 12, 2011",134.79,135.58,134.35,135.46,135.46,"10,785,100"
"Jan 11, 2011",134.79,135.16,133.96,134.91,134.91,"10,268,400"
"Jan 10, 2011",133.85,134.2,133.24,134.12,134.12,"8,429,900"
"Jan 7, 2011",133.38,134.61,133.18,133.58,133.58,"16,761,400"
"Jan 6, 2011",134.05,134.38,133.14,133.83,133.83,"15,965,300"
"Jan 5, 2011",133.5,134.68,133.1,134.37,134.37,"16,700,900"
"Jan 4, 2011",136.24,136.28,134.16,134.75,134.75,"26,154,300"
"Jan 3, 2011",138.67,139,137.88,138,138,"11,510,200"
"Dec 31, 2010",137.78,138.77,137.72,138.72,138.72,"9,219,800"
"Dec 30, 2010",137.58,137.71,136.94,137.03,137.03,"5,749,400"
"Dec 29, 2010",137.38,138.05,137.19,137.71,137.71,"8,442,300"
"Dec 28, 2010",136.85,137.34,136.62,137.22,137.22,"10,111,800"
"Dec 27, 2010",134.96,135.06,134.49,135.02,135.02,"3,436,400"
"Dec 23, 2010",134.26,134.9,133.93,134.66,134.66,"8,700,800"
"Dec 22, 2010",135.6,135.7,134.97,135.05,135.05,"7,300,600"
"Dec 21, 2010",135.17,135.78,134.79,135.32,135.32,"10,235,600"
"Dec 20, 2010",135.13,135.44,134.33,135.11,135.11,"13,142,300"
"Dec 17, 2010",133.97,134.63,133.22,134.2,134.2,"17,213,000"
"Dec 16, 2010",134.21,134.23,132.86,133.81,133.81,"23,463,000"
"Dec 15, 2010",135.34,135.93,134.68,134.7,134.7,"15,089,500"
"Dec 14, 2010",136.27,137.21,135.86,136.18,136.18,"17,430,800"
"Dec 13, 2010",136.26,136.64,135.86,136.05,136.05,"13,352,400"
"Dec 10, 2010",134.94,135.48,133.95,135.41,135.41,"11,937,900"
"Dec 9, 2010",135.69,136.16,134.88,135.37,135.37,"14,157,600"
"Dec 8, 2010",135.91,136.29,133.88,134.79,134.79,"23,483,300"
"Dec 7, 2010",139.46,139.54,136.46,136.5,136.5,"26,490,400"
"Dec 6, 2010",138.14,139.46,137.73,139.11,139.11,"15,640,800"
"Dec 3, 2010",136.62,138.11,136.48,138.07,138.07,"16,517,200"
"Dec 2, 2010",135.62,136.59,135.15,135.2,135.2,"17,583,800"
"Dec 1, 2010",135.71,136.14,134.96,135.38,135.38,"16,831,100"
"Nov 30, 2010",135.21,135.75,134.78,135.42,135.42,"17,473,100"
"Nov 29, 2010",133.19,133.75,132.33,133.51,133.51,"13,983,800"
"Nov 26, 2010",132.38,133.16,131.93,133.11,133.11,"7,822,400"
"Nov 24, 2010",134.36,134.7,133.74,134.18,134.18,"8,858,100"
"Nov 23, 2010",133.6,135.07,133.46,134.41,134.41,"18,215,200"
"Nov 22, 2010",132.13,133.6,131.69,133.48,133.48,"13,093,400"
"Nov 19, 2010",131.48,132.35,131.01,132.2,132.2,"14,146,400"
"Nov 18, 2010",131.82,132.78,131.55,132.09,132.09,"16,009,400"
"Nov 17, 2010",130.77,131.37,130.13,130.38,130.38,"16,432,100"
"Nov 16, 2010",132.24,132.38,129.83,130.97,130.97,"32,478,100"
"Nov 15, 2010",133.86,134.49,132.39,132.42,132.42,"15,096,800"
"Nov 12, 2010",135.89,136.31,132.82,133.69,133.69,"35,885,900"
"Nov 11, 2010",137.62,137.75,136.45,137.66,137.66,"15,447,500"
"Nov 10, 2010",137.03,137.28,135.15,137.24,137.24,"28,484,700"
"Nov 9, 2010",138.7,139.15,135.05,135.59,135.59,"39,445,200"
"Nov 8, 2010",135.92,137.79,135.53,137.78,137.78,"17,367,400"
"Nov 5, 2010",135.14,136.61,134.95,136.38,136.38,"20,342,500"
"Nov 4, 2010",134.64,136.13,134.24,136.03,136.03,"23,464,700"
"Nov 3, 2010",132.28,132.52,129.48,131.57,131.57,"31,702,100"
"Nov 2, 2010",132.44,132.59,131.88,132.49,132.49,"9,396,900"
"Nov 1, 2010",132.85,133.07,131.76,131.92,131.92,"12,403,600"
"Oct 29, 2010",131.48,132.82,131.06,132.62,132.62,"14,334,900"
"Oct 28, 2010",130.36,131.5,129.84,131.24,131.24,"15,889,600"
"Oct 27, 2010",129.93,130,128.79,129.52,129.52,"16,132,100"
"Oct 26, 2010",129.99,131.14,129.73,130.88,130.88,"10,710,900"
"Oct 25, 2010",131.16,131.38,130.21,130.85,130.85,"12,154,900"
"Oct 22, 2010",129.47,129.75,128.97,129.73,129.73,"11,885,300"
"Oct 21, 2010",131.08,131.59,128.72,129.47,129.47,"21,804,200"
"Oct 20, 2010",130.36,131.65,130.32,131.32,131.32,"12,556,600"
"Oct 19, 2010",130.46,131.59,129.75,130.11,130.11,"25,327,200"
"Oct 18, 2010",133.46,134.34,133.16,134.28,134.28,"12,289,500"
"Oct 15, 2010",134.24,134.46,133.07,133.68,133.68,"26,168,600"
"Oct 14, 2010",134.06,134.85,133.9,134.75,134.75,"26,890,500"
"Oct 13, 2010",132.73,134.31,132.63,134.07,134.07,"18,398,500"
"Oct 12, 2010",132.06,132.21,131.36,131.96,131.96,"13,289,200"
"Oct 11, 2010",131.28,132.33,130.98,132.29,132.29,"10,621,300"
"Oct 8, 2010",130.78,131.88,130.47,131.66,131.66,"18,693,300"
"Oct 7, 2010",132.6,132.67,129.51,130.37,130.37,"38,676,800"
"Oct 6, 2010",131.45,131.86,131.34,131.81,131.81,"16,142,200"
"Oct 5, 2010",130.11,131.12,129.87,130.99,130.99,"17,489,600"
"Oct 4, 2010",128.52,128.62,128.22,128.46,128.46,"8,368,000"
"Oct 1, 2010",127.91,129.07,127.91,128.91,128.91,"17,211,900"
"Sep 30, 2010",128.15,128.28,126.61,127.91,127.91,"19,213,400"
"Sep 29, 2010",127.93,128.24,127.52,127.95,127.95,"12,328,900"
"Sep 28, 2010",126.42,128.03,126.11,127.85,127.85,"19,857,200"
"Sep 27, 2010",126.9,126.91,126.48,126.72,126.72,"6,679,700"
"Sep 24, 2010",126.91,127,126.3,126.69,126.69,"14,945,000"
"Sep 23, 2010",126.2,126.66,125.81,126.3,126.3,"9,325,200"
"Sep 22, 2010",126.58,126.63,125.7,126.2,126.2,"11,046,900"
"Sep 21, 2010",124.77,126.17,124.16,126.01,126.01,"20,408,400"
"Sep 20, 2010",125.09,125.45,124.78,124.87,124.87,"8,475,800"
"Sep 17, 2010",125.03,125.03,124.27,124.54,124.54,"13,819,200"
"Sep 16, 2010",124.5,124.77,124.19,124.63,124.63,"12,672,800"
"Sep 15, 2010",123.97,124.29,123.43,123.94,123.94,"11,689,100"
"Sep 14, 2010",122.92,124.59,121.55,124.02,124.02,"26,588,900"
"Sep 13, 2010",121.63,122.11,121.39,121.62,121.62,"9,693,300"
"Sep 10, 2010",121.4,122.3,121.39,121.73,121.73,"12,510,000"
"Sep 9, 2010",122.44,122.88,121.38,121.56,121.56,"13,745,000"
"Sep 8, 2010",122.82,123.42,122.6,122.71,122.71,"9,788,900"
"Sep 7, 2010",122.91,123.06,122.63,122.7,122.7,"8,777,500"
"Sep 3, 2010",121.39,122.39,121.15,121.86,121.86,"9,074,500"
"Sep 2, 2010",122.38,122.48,121.89,122.29,122.29,"7,002,100"
"Sep 1, 2010",122.15,122.21,121.43,121.69,121.69,"11,873,500"
"Aug 31, 2010",121.77,122.19,121.46,122.08,122.08,"12,249,700"
"Aug 30, 2010",120.85,121.06,120.58,120.91,120.91,"4,390,900"
"Aug 27, 2010",121.2,121.45,120.42,121.01,121.01,"11,155,400"
"Aug 26, 2010",121.09,122.95,120.5,120.96,120.96,"8,886,600"
"Aug 25, 2010",121.12,121.38,120.67,121.36,121.36,"13,987,100"
"Aug 24, 2010",118.77,120.8,118.71,120.36,120.36,"14,811,400"
"Aug 23, 2010",119.91,120.07,119.42,119.78,119.78,"4,857,800"
"Aug 20, 2010",119.97,120.07,119.45,119.97,119.97,"10,682,100"
"Aug 19, 2010",120.65,120.99,120.11,120.39,120.39,"10,014,500"
"Aug 18, 2010",119.23,120.51,119,120.22,120.22,"12,102,500"
"Aug 17, 2010",119.75,119.97,119.6,119.75,119.75,"9,145,400"
"Aug 16, 2010",119.7,119.82,119.46,119.73,119.73,"8,948,300"
"Aug 13, 2010",118.82,118.89,118.36,118.74,118.74,"10,213,200"
"Aug 12, 2010",118.56,118.86,118.46,118.77,118.77,"12,327,000"
"Aug 11, 2010",117.74,118.14,116.58,117.34,117.34,"12,436,900"
"Aug 10, 2010",116.59,118.09,116.4,117.73,117.73,"10,444,900"
"Aug 9, 2010",117.76,117.85,117.23,117.4,117.4,"6,751,400"
"Aug 6, 2010",117.99,118.42,117.49,117.84,117.84,"10,001,700"
"Aug 5, 2010",117.01,117.1,116.35,116.98,116.98,"7,023,000"
"Aug 4, 2010",117.41,117.65,116.65,116.72,116.72,"10,323,200"
"Aug 3, 2010",115.88,116.44,115.81,115.99,115.99,"5,579,400"
"Aug 2, 2010",116.12,116.39,115.2,115.54,115.54,"8,473,400"
"Jul 30, 2010",114.36,115.73,114.08,115.49,115.49,"10,093,200"
"Jul 29, 2010",113.54,114.35,113.34,114.29,114.29,"9,476,300"
"Jul 28, 2010",113.48,113.93,113.08,113.78,113.78,"16,071,500"
"Jul 27, 2010",114.95,114.99,113.21,113.51,113.51,"29,524,800"
"Jul 26, 2010",116.38,116.47,115.3,115.52,115.52,"11,219,000"
"Jul 23, 2010",117.12,117.47,115.79,116.09,116.09,"8,337,000"
"Jul 22, 2010",115.95,117.5,115.91,116.86,116.86,"8,161,000"
"Jul 21, 2010",116.8,117,115.71,115.85,115.85,"9,396,200"
"Jul 20, 2010",115.75,116.74,115.48,116.65,116.65,"9,263,100"
"Jul 19, 2010",115.57,115.8,115.11,115.73,115.73,"15,723,900"
"Jul 16, 2010",116.69,116.79,115.95,116.67,116.67,"17,494,400"
"Jul 15, 2010",118.59,118.7,117.73,118.23,118.23,"8,586,900"
"Jul 14, 2010",118.26,119.13,117.59,118.3,118.3,"9,574,800"
"Jul 13, 2010",118.98,119.1,118.36,118.36,118.36,"8,423,700"
"Jul 12, 2010",117.83,118.2,116.97,117.34,117.34,"7,506,700"
"Jul 9, 2010",118.14,118.73,118,118.36,118.36,"9,596,800"
"Jul 8, 2010",117.39,117.41,116.1,117.21,117.21,"11,315,100"
"Jul 7, 2010",116.57,117.78,116.5,117.73,117.73,"10,930,100"
"Jul 6, 2010",117.67,117.72,116.3,116.51,116.51,"16,846,900"
"Jul 2, 2010",118.21,118.5,117.41,118.49,118.49,"14,732,800"
"Jul 1, 2010",120.91,121.03,116.98,117.04,117.04,"33,248,900"
"Jun 30, 2010",121.07,122.09,120.88,121.68,121.68,"12,016,300"
"Jun 29, 2010",121.05,121.82,120.02,121.27,121.27,"17,334,700"
"Jun 28, 2010",122.79,123.56,120.81,121.09,121.09,"19,650,700"
"Jun 25, 2010",122.75,123.13,122.49,122.76,122.76,"9,986,700"
"Jun 24, 2010",120.76,122.16,120.67,121.3,121.3,"13,137,700"
"Jun 23, 2010",120.89,121.02,119.77,120.95,120.95,"14,120,400"
"Jun 22, 2010",121.16,121.59,120.87,121.45,121.45,"12,940,900"
"Jun 21, 2010",123.09,123.11,120.36,120.39,120.39,"20,041,700"
"Jun 18, 2010",123.04,123.5,122.81,122.83,122.83,"19,429,900"
"Jun 17, 2010",121.64,122.41,121.49,121.9,121.9,"19,792,200"
"Jun 16, 2010",120.68,120.89,120.04,120.33,120.33,"10,500,500"
"Jun 15, 2010",119.71,121.03,119.48,120.99,120.99,"15,073,000"
"Jun 14, 2010",119.63,120.26,118.96,119.6,119.6,"11,002,800"
"Jun 11, 2010",119.88,120.41,119.33,120.01,120.01,"7,829,400"
"Jun 10, 2010",119.36,120.04,118.83,118.97,118.97,"13,687,900"
"Jun 9, 2010",120.48,120.99,119.51,120.56,120.56,"12,884,600"
"Jun 8, 2010",121.61,122.45,120.66,121,121,"23,404,800"
"Jun 7, 2010",118.73,121.8,118.62,121.49,121.49,"20,238,600"
"Jun 4, 2010",117.96,119.39,117.05,119.19,119.19,"16,532,500"
"Jun 3, 2010",119.16,119.39,117.48,117.96,117.96,"13,855,200"
"Jun 2, 2010",119.35,119.88,118.72,119.78,119.78,"10,339,300"
"Jun 1, 2010",119.88,120.25,119.63,119.91,119.91,"12,207,800"
"May 28, 2010",118.48,118.9,117.63,118.88,118.88,"11,579,400"
"May 27, 2010",118.16,119.04,118.14,118.69,118.69,"10,418,500"
"May 26, 2010",118.58,119.08,118.32,118.47,118.47,"13,153,500"
"May 25, 2010",117.16,117.52,116.82,117.36,117.36,"21,232,700"
"May 24, 2010",116.34,117.17,116.04,116.84,116.84,"14,300,500"
"May 21, 2010",115.05,116.24,114.51,115.22,115.22,"20,098,300"
